,X30,X90,X180,X360,X720,X1080,X1800,X2520,X3600
7.05.2018,13.621495,14.011628,14.482567,15.064127,15.38528,15.313009,14.873188,14.284396,13.290601
8.05.2018,13.254104,13.805119,14.469813,15.287872,15.733771,15.640818,15.107833,14.433899,13.352496
9.05.2018,13.346327,13.877735,14.540413,15.348929,15.763851,15.636054,15.029154,14.280147,13.085717
10.05.2018,13.341369,13.909732,14.615225,15.435383,15.818603,15.631023,14.900471,14.039852,12.706437
11.05.2018,13.277422,13.921285,14.657743,15.556273,15.964004,15.76906,15.017981,14.151294,12.827764
14.05.2018,13.691216,14.234189,14.885852,15.676633,16.07083,15.925325,15.262241,14.425509,13.058934
15.05.2018,12.824104,13.685369,14.785426,16.144629,16.914955,16.827832,16.140585,15.279294,13.934112
16.05.2018,13.104269,13.901255,14.898387,16.12414,16.799743,16.690936,15.989129,15.110089,13.721531
17.05.2018,12.577066,13.503038,14.667017,16.066266,16.907605,16.865781,16.23085,15.389214,14.051079
18.05.2018,14.410564,15.016635,15.709142,16.553805,16.952409,16.802003,16.174176,15.441058,14.322003
21.05.2018,13.26288,14.193937,15.144804,16.394124,17.055729,16.942072,16.301881,15.574713,14.510702
22.05.2018,13.221165,14.157851,15.134063,16.37654,16.957773,16.762853,16.046321,15.337528,14.418146
23.05.2018,13.038702,14.036422,15.141642,16.527355,17.163573,16.934029,16.112754,15.308508,14.271446
24.05.2018,13.110968,14.120148,15.261726,16.593955,17.102175,16.755164,15.789825,14.953638,14.004171
25.05.2018,12.315918,13.592656,15.040418,16.752366,17.38774,16.961501,15.802559,14.846155,13.834269
28.05.2018,14.270056,14.949235,15.741247,16.623232,16.821612,16.41566,15.404495,14.47693,13.281197
29.05.2018,12.998319,14.004356,15.181501,16.50054,16.83511,16.317006,15.141788,14.234311,13.332358
30.05.2018,14.338563,15.012929,15.792244,16.621902,16.635417,16.079383,14.959882,14.135431,13.342119
31.05.2018,14.144523,14.954817,15.84453,16.801968,16.849974,16.253991,15.080046,14.263046,13.558218
1.06.2018,13.876293,14.832094,15.892351,17.071183,17.28117,16.73695,15.586281,14.764088,14.044747
4.06.2018,14.291909,15.15941,16.137785,17.223558,17.411036,16.898774,15.788556,14.949811,14.11925
5.06.2018,16.542989,17.013077,17.512528,17.962691,17.639286,16.961267,15.80168,15.053984,14.47674
6.06.2018,16.458534,17.001993,17.585341,18.133649,17.845365,17.16149,15.982613,15.246532,14.739197
7.06.2018,16.609433,17.12246,17.686946,18.187299,17.813223,17.048686,15.741891,14.918467,14.317588
8.06.2018,17.735894,18.070909,18.393532,18.579469,17.98223,17.147689,15.788135,14.930257,14.273163
11.06.2018,16.285558,17.008586,17.789746,18.536004,18.242285,17.419471,15.991964,15.113397,14.512757
12.06.2018,16.733917,17.365188,18.036987,18.642066,18.256358,17.425934,16.077573,15.320963,14.950861
13.06.2018,16.631349,17.334364,18.099194,18.851778,18.657144,17.963193,16.767199,16.070584,15.691134
14.06.2018,20.04745,19.934204,19.746423,19.330963,18.469356,17.7302,16.681047,16.102471,15.773017
18.06.2018,20.024748,19.942725,19.801141,19.462902,18.715518,18.049812,17.072684,16.492254,16.070401
19.06.2018,19.872962,19.827483,19.732358,19.46568,18.808078,18.195885,17.281537,16.709473,16.249897
20.06.2018,20.06522,19.990323,19.857377,19.531615,18.798642,18.157664,17.248701,16.756015,16.494207
21.06.2018,19.298164,19.3831,19.439496,19.346672,18.758175,18.134815,17.190959,16.644002,16.301737
22.06.2018,18.999268,19.100279,19.170314,19.098762,18.538603,17.912352,16.903098,16.226698,15.617894
25.06.2018,18.941584,19.070328,19.181323,19.183262,18.741622,18.213635,17.343794,16.752502,16.204574
26.06.2018,19.24034,19.307444,19.351084,19.284312,18.843598,18.350107,17.530213,16.931114,16.30455
27.06.2018,18.991147,19.11448,19.218764,19.211106,18.757663,18.226976,17.352269,16.751679,16.189244
28.06.2018,18.85007,18.96416,19.0695,19.08493,18.70515,18.21395,17.27949,16.46645,15.41969
29.06.2018,17.859917,18.18859,18.566132,18.886015,18.679756,18.218035,17.350112,16.676766,15.957756
2.07.2018,18.883238,19.028936,19.167681,19.215367,18.850424,18.377299,17.551594,16.935846,16.277086
3.07.2018,17.393835,17.917151,18.509014,19.114095,19.132442,18.762384,17.995141,17.390423,16.750921
4.07.2018,17.833086,18.329767,18.908004,19.482835,19.441333,19.033553,18.235309,17.654242,17.109805
5.07.2018,17.570332,18.123541,18.771112,19.407297,19.418715,19.02124,18.197487,17.557881,16.898456
6.07.2018,17.489895,18.075643,18.709479,19.370917,19.407724,19.027358,18.205453,17.531801,16.778552
9.07.2018,17.74821,18.226457,18.765132,19.308617,19.297883,18.913296,18.03064,17.211419,16.12389
10.07.2018,17.477958,18.117715,18.853985,19.652528,19.854957,19.556241,18.74192,17.917228,16.766569
11.07.2018,17.4647,18.133626,18.94766,19.885695,20.318476,20.189973,19.555718,18.752685,17.460074
12.07.2018,17.332789,18.015228,18.85673,19.832308,20.420092,20.432255,19.976407,19.231695,17.896598
13.07.2018,16.233258,17.287237,18.474988,19.879937,20.571964,20.46197,19.711403,18.739959,17.187544
16.07.2018,16.080248,17.129729,18.370418,19.827361,20.602273,20.545728,19.847875,18.878035,17.261763
17.07.2018,16.323513,17.324359,18.498674,19.848003,20.472766,20.309535,19.48063,18.445416,16.807281
18.07.2018,16.280802,17.235662,18.398829,19.740313,20.381668,20.242416,19.445399,18.421654,16.774801
19.07.2018,16.305217,17.295594,18.496776,19.819057,20.408044,20.208768,19.310155,18.213805,16.504475
20.07.2018,17.15315,17.948517,18.825005,19.797839,20.085203,19.762262,18.773239,17.653314,15.95525
23.07.2018,17.741097,18.311906,19.012188,19.747741,19.868511,19.4974,18.483512,17.383174,15.726647
24.07.2018,16.599056,17.527262,18.679235,20.010847,20.677395,20.575882,19.818862,18.782707,17.056085
25.07.2018,17.030288,17.789288,18.713556,19.783308,20.317292,20.202671,19.418585,18.293559,16.342296
26.07.2018,16.876989,17.661096,18.609729,19.652323,20.133777,19.991954,19.257192,18.296185,16.724138
27.07.2018,16.539065,17.483506,18.515199,19.74521,20.379258,20.325048,19.698771,18.804608,17.292281
30.07.2018,16.39241,17.365377,18.533436,19.901911,20.665927,20.655425,19.995988,18.967773,17.144771
31.07.2018,15.579771,16.782558,18.20648,19.890348,20.880685,20.942623,20.304344,19.228428,17.290974
1.08.2018,15.451797,16.686557,18.206967,20.01873,21.127682,21.224811,20.553888,19.346718,17.118117
2.08.2018,14.248131,15.999656,18.151938,20.5988,22.009485,22.067009,21.206847,19.85915,17.554987
3.08.2018,14.146978,16.007349,18.116928,20.6454,22.091398,22.174831,21.293621,19.856581,17.342689
6.08.2018,14.380015,16.207375,18.37813,20.951317,22.494605,22.652107,21.867344,20.477417,17.963318
7.08.2018,14.07307,16.104147,18.511503,21.337306,22.937717,23.004505,21.990372,20.381686,17.593963
8.08.2018,14.410293,16.287423,18.591536,21.289685,22.806008,22.837343,21.754323,20.048836,17.077962
9.08.2018,14.325554,16.253873,18.62666,21.333654,22.951541,23.069348,22.089428,20.411212,17.41698
10.08.2018,14.755813,17.090987,19.741201,22.944648,24.735479,24.884231,23.892404,22.22466,19.297144
13.08.2018,11.61376,14.915791,18.865315,23.56975,26.235864,26.474261,25.222695,23.182565,19.701027
14.08.2018,7.936202,12.860946,18.773968,25.650235,28.835422,28.35237,25.485152,22.243996,17.682363
15.08.2018,15.373707,18.325747,21.937023,26.054358,27.979799,27.605655,25.310861,22.349387,17.639376
16.08.2018,15.23871,18.218385,21.882535,25.992173,28.190937,28.081487,26.115385,23.247139,18.449679
17.08.2018,16.68494,19.246787,22.172932,25.733328,27.954256,28.194509,26.667753,23.774405,18.377943
20.08.2018,23.761982,23.83421,23.983303,24.383866,25.362211,26.101492,26.066599,24.238348,19.508874
27.08.2018,23.16469,23.342363,23.62392,24.204315,25.314817,26.050405,25.96858,24.139986,19.495736
28.08.2018,23.073781,23.266619,23.56863,24.181445,25.330877,26.083391,25.973238,24.06963,19.277162
29.08.2018,22.155038,22.495437,22.997402,23.911856,25.349944,26.173406,26.056654,24.072322,19.121332
31.08.2018,22.732175,22.988036,23.353945,24.07896,25.350506,26.136858,26.011906,24.029587,19.048684
3.09.2018,22.873562,23.098625,23.431341,24.075908,25.159005,25.791579,25.51671,23.571516,18.867306
4.09.2018,22.208514,22.554429,23.034414,23.901387,25.156387,25.786207,25.328286,23.099304,17.919884
5.09.2018,22.862197,23.101678,23.444289,24.094996,25.115878,25.634881,25.119666,22.940529,17.929757
6.09.2018,23.979868,24.031859,24.138377,24.429551,25.078684,25.43335,24.701452,22.318089,17.025615
7.09.2018,22.845497,23.116176,23.489891,24.141029,24.955759,25.20158,24.205709,21.699324,16.424406
10.09.2018,22.851509,23.111657,23.475172,24.114078,24.998749,25.333482,24.467625,22.024079,16.733931
11.09.2018,21.836705,22.479689,23.310336,24.610028,25.937121,26.229737,25.113168,22.518619,17.221534
12.09.2018,21.270131,22.065578,23.081893,24.63115,26.084907,26.284117,24.904664,22.085027,16.545648
13.09.2018,22.036884,22.682363,23.522957,24.754418,25.725453,25.602748,23.895795,21.05102,15.809735
14.09.2018,22.254987,22.888294,23.671612,24.728727,25.199209,24.631992,22.513115,19.829702,15.422309
17.09.2018,24.941135,25.109632,25.305013,25.516053,25.377051,24.784976,22.867288,20.336781,15.969264
18.09.2018,25.319846,25.453828,25.604913,25.757994,25.575245,24.976287,23.073229,20.537809,16.154928
19.09.2018,26.284242,26.36131,26.418448,26.351752,25.688519,24.683833,22.309831,19.7072,15.65744
20.09.2018,26.308512,26.313385,26.292712,26.154687,25.574682,24.727647,22.524848,19.86604,15.4961
21.09.2018,26.281186,26.273221,26.232752,26.052448,25.412959,24.538214,22.413919,19.973313,16.053714
24.09.2018,27.247105,27.179142,27.047873,26.690091,25.71268,24.570756,22.141094,19.653042,15.909004
25.09.2018,26.892495,26.897462,26.853486,26.600228,25.6546,24.461851,22.001373,19.573197,16.053438
26.09.2018,27.458347,27.347746,27.16304,26.716312,25.630081,24.432013,21.925697,19.368229,15.542608
27.09.2018,27.624295,27.575305,27.435396,26.946936,25.470603,23.836761,20.882752,18.429453,15.390989
28.09.2018,27.402097,27.373053,27.259901,26.792572,25.301418,23.624975,20.64237,18.223522,15.302383
1.10.2018,28.210752,28.054194,27.783832,27.08965,25.38234,23.627883,20.561551,18.088291,15.061854
2.10.2018,28.3401,28.175536,27.891383,27.190032,25.511297,23.802496,20.878534,18.54039,15.728227
3.10.2018,28.29626,28.163268,27.928481,27.352786,25.960075,24.523011,21.882749,19.574896,16.528018
4.10.2018,27.657646,27.599371,27.486047,27.172539,26.31018,25.305735,23.152127,20.917167,17.553991
5.10.2018,29.613245,29.088428,28.449142,27.404191,26.12476,25.207817,23.383592,21.351198,18.044798
8.10.2018,28.513847,28.288108,27.975883,27.404892,26.426514,25.506117,23.589631,21.560419,18.395228
9.10.2018,27.021134,27.249711,27.487073,27.65219,27.103829,26.050436,23.6428,21.143759,17.425929
10.10.2018,28.272988,28.21336,28.085464,27.707954,26.633199,25.405002,22.895043,20.426598,16.83972
11.10.2018,27.691471,27.806014,27.889524,27.780526,26.819261,25.507275,22.855292,20.392458,17.026662
12.10.2018,27.212768,27.243107,27.226526,27.000387,26.050369,24.832427,22.30687,19.83483,16.280731
15.10.2018,27.806919,27.858844,27.833199,27.466408,25.9497,24.166081,21.002385,18.507184,15.560392
16.10.2018,25.452508,25.935144,26.4386,26.80635,25.82279,24.086096,20.90253,18.467286,15.801296
17.10.2018,25.782137,25.994982,26.184426,26.142982,24.957551,23.347445,20.425755,18.130949,15.485392
18.10.2018,25.553143,25.779116,25.977106,25.938972,24.736764,23.114882,20.246525,18.097399,15.78166
19.10.2018,24.598585,25.024569,25.449128,25.78838,25.022659,23.609842,20.896734,18.70331,16.129876
22.10.2018,25.819933,26.090907,26.335799,26.353333,25.17262,23.542282,20.730558,18.742,16.750132
23.10.2018,25.734272,26.00808,26.277648,26.393138,25.523402,24.174513,21.659994,19.615376,17.176664
24.10.2018,25.106548,25.490811,25.913271,26.250245,25.540535,24.206831,21.554425,19.293821,16.470582
25.10.2018,26.256348,26.59664,26.818229,26.387592,23.498884,23.94899,21.29784,19.300487,18.464262
26.10.2018,25.603246,25.758206,25.858045,25.697006,24.471634,22.92833,20.264718,18.303311,16.225391
30.10.2018,24.249967,24.535038,24.807106,24.898989,23.909473,22.455305,19.879491,17.941868,15.850785
31.10.2018,23.545963,23.949245,24.350424,24.617138,23.720509,22.271581,19.711618,17.935657,16.242746
1.11.2018,25.080067,25.16362,25.185783,24.914562,23.612619,22.127257,19.741004,18.190542,16.8579
2.11.2018,22.063868,22.575009,23.086048,23.535137,22.796895,21.418583,19.040011,17.494271,16.234276
5.11.2018,19.326792,20.217633,21.228558,22.392501,22.347908,21.211877,18.879566,17.115655,15.289801
6.11.2018,19.291527,20.006888,20.784474,21.594491,21.145273,19.841396,17.565823,16.150826,15.152915
7.11.2018,21.960725,22.048284,22.077746,21.842584,20.677204,19.380258,17.426906,16.345791,15.742303
8.11.2018,22.48742,22.55421,22.559223,22.277381,21.043899,19.708268,17.762626,16.779375,16.421951
9.11.2018,23.736929,23.507691,23.18122,22.458855,21.056189,19.811948,17.96279,16.804771,15.828927
12.11.2018,20.937489,21.261401,21.582291,21.775832,21.011549,19.822236,17.772869,16.37873,15.090339
13.11.2018,18.996654,19.45448,19.945647,20.435306,20.074314,19.183382,17.670661,16.769483,16.206741
14.11.2018,19.357343,19.673949,20.001174,20.277275,19.81918,18.994451,17.612393,16.775721,16.206395
15.11.2018,20.124792,20.247183,20.339119,20.248608,19.404364,18.406258,16.912499,16.134984,15.813706
16.11.2018,20.604497,20.690809,20.725257,20.52921,19.539381,18.443728,16.892503,16.186793,16.107376
19.11.2018,18.34801,18.926381,19.554688,20.178195,19.769911,18.730768,17.010149,16.092499,15.721266
20.11.2018,19.454887,20.098981,20.783612,21.438915,20.837479,19.534887,17.464944,16.406364,16.07857
21.11.2018,20.486354,20.733271,20.95789,21.019664,20.177681,19.088069,17.511607,16.82238,16.838875
22.11.2018,19.619714,19.974892,20.352236,20.656277,20.08031,19.093717,17.475003,16.531605,15.953616
23.11.2018,21.119413,21.131399,21.084509,20.784747,19.769156,18.71792,17.211743,16.455091,16.17432
26.11.2018,20.415558,20.526093,20.592786,20.447665,19.511097,18.447629,16.893481,16.11791,15.846992
27.11.2018,21.811953,21.657108,21.409498,20.827411,19.576026,18.463366,16.962058,16.242482,16.026773
28.11.2018,21.675003,21.590699,21.423934,20.94501,19.730559,18.601101,17.036798,16.285039,16.063096
29.11.2018,22.13589,21.91656,21.575843,20.868981,19.517944,18.384213,16.824225,16.020279,15.635261
30.11.2018,22.323072,22.066645,21.673087,20.922519,19.566497,18.473087,17.026349,16.343549,16.133215
3.12.2018,21.211202,21.137653,20.987985,20.577461,19.545301,18.562629,17.124826,16.310665,15.775313
4.12.2018,20.982594,21.011214,20.977956,20.684046,19.608164,18.498189,16.963379,16.256015,16.134146
5.12.2018,22.073835,21.881772,21.545236,20.909796,19.633836,18.565623,17.119083,16.410916,16.147842
6.12.2018,22.174879,21.966138,21.613333,20.944962,19.640671,18.574538,17.21434,16.678269,16.765307
7.12.2018,21.66373,21.68209,21.621126,21.255181,20.01771,18.79236,17.215137,16.69333,17.09416
10.12.2018,20.344868,20.61528,20.868171,20.904975,19.900168,18.673846,17.060967,16.596377,17.220147
11.12.2018,20.555012,20.910817,21.286776,21.496596,20.651371,19.44697,17.692081,16.896388,16.83488
12.12.2018,20.9441,21.238052,21.542626,21.63375,20.628151,19.366757,17.657391,17.084764,17.543333
13.12.2018,20.871494,21.188478,21.520911,21.66845,20.771866,19.589233,17.948222,17.35548,17.685808
14.12.2018,21.034492,21.29374,21.551769,21.626579,20.77642,19.683159,18.135173,17.496121,17.591225
17.12.2018,21.125264,21.346301,21.522717,21.406,20.137409,18.738386,17.010265,16.653866,17.673107
18.12.2018,20.401746,20.806808,21.225333,21.42031,20.350008,18.937494,17.082872,16.550201,17.2856
19.12.2018,21.350303,21.400943,21.409047,21.205374,20.309071,19.346101,17.866858,16.974348,16.301072
20.12.2018,21.017621,21.136332,21.216367,21.053791,20.012551,18.856216,17.152077,16.258053,15.838013
21.12.2018,20.453568,20.661865,20.864926,20.902988,20.137387,19.130775,17.497678,16.455339,15.586752
24.12.2018,21.007758,21.124329,21.204059,21.075013,20.164065,19.113922,17.462752,16.437354,15.604316
25.12.2018,23.628474,23.204511,22.605459,21.606851,20.152088,19.075769,17.570641,16.621105,15.757233
26.12.2018,22.234206,22.087181,21.834252,21.289997,20.156907,19.14807,17.61076,16.597516,15.641579
27.12.2018,24.181228,23.471513,22.506558,21.074032,19.448138,18.496467,17.264933,16.497128,15.761415
28.12.2018,23.563249,22.923551,22.063004,20.75326,19.236106,18.302924,17.101249,16.386779,15.764523
31.12.2018,23.835956,23.141681,22.183844,20.705833,19.012964,18.003177,16.785974,16.169813,15.813141
2.01.2019,25.346575,24.374646,23.061353,21.142014,19.15039,18.118852,16.957894,16.393575,16.06263
3.01.2019,25.747163,24.645375,23.197457,21.125688,19.10652,18.143364,17.120765,16.644278,16.374762
4.01.2019,26.099506,24.88308,23.322629,21.100228,19.047372,18.088775,17.035521,16.438292,15.877662
7.01.2019,26.873323,25.437308,23.647864,21.191489,19.029135,18.128665,17.154831,16.518331,15.739394
8.01.2019,27.012409,25.591934,23.783452,21.270615,19.020228,18.060053,17.120479,16.6675,16.331463
9.01.2019,27.188557,25.767809,23.894803,21.304581,19.006933,18.052706,17.094843,16.594406,16.147404
10.01.2019,27.918649,26.240923,24.089173,21.172638,18.756096,17.87949,17.122539,16.772172,16.46438
11.01.2019,27.982799,26.280433,24.099209,21.149352,18.724112,17.859268,17.124124,16.782615,16.470695
14.01.2019,30.022334,27.634423,24.694259,20.897874,17.970134,17.105814,16.603917,16.507475,16.49705
15.01.2019,23.850636,22.810547,21.473585,19.651632,18.024471,17.330478,16.631755,16.261347,15.927649
16.01.2019,24.132184,23.016484,21.55403,19.564785,17.897699,17.259033,16.605976,16.177392,15.628531
17.01.2019,23.51567,22.511677,21.217191,19.4478,17.93566,17.308861,16.558755,15.958026,15.095305
18.01.2019,23.92491,22.788039,21.355034,19.400162,17.818909,17.211565,16.574003,16.113522,15.470705
21.01.2019,21.17,20.614,19.91,18.907,18.135453,18.332385,17.318607,16.12349,14.608925
22.01.2019,21.141211,20.640257,19.987136,19.031031,18.017221,17.424802,16.604537,15.988528,15.223025
23.01.2019,21.165499,20.659946,19.996977,19.019613,17.991779,17.402367,16.565009,15.915624,15.079563
24.01.2019,21.549816,20.931668,20.124502,18.987781,17.903572,17.34123,16.532852,15.836058,14.83657
25.01.2019,21.117333,20.603457,19.943996,19.004913,18.105741,17.586754,16.707148,15.8132,14.402772
28.01.2019,21.867835,21.213824,20.3808,19.179142,17.920517,17.194848,16.171157,15.387979,14.385941
29.01.2019,22.253902,21.551794,20.64902,19.312807,17.84877,16.981625,15.875403,15.193955,14.543165
30.01.2019,20.917871,20.665384,20.287628,19.531215,18.136178,17.001204,15.458342,14.662794,14.24671
31.01.2019,22.393688,21.639235,20.666385,19.209053,17.515446,16.439346,15.027173,14.160219,13.349006
1.02.2019,20.276413,20.184982,19.993431,19.43967,18.089652,16.837125,15.038502,14.029748,13.359381
4.02.2019,22.130436,21.448176,20.585517,19.216712,17.432686,16.24149,14.756758,14.046088,13.721032
5.02.2019,21.692313,21.1237,20.38674,19.193348,17.593525,16.477915,15.025175,14.228687,13.673641
